SKU,Name1,Name2
ST20240106_214002_DONT HONK AT ME IM EASILY FRIGHTENED,DON'T HONK AT ME I'M,EASILY FRIGHTENED
ST20240106_214003_DONT HONK AT ME IM DRIVING HOME FROM MY LOBOTOMY,DON'T HONK AT ME I'M,DRIVING HOME FROM MY LOBOTOMY
ST20240106_214004_DONT HONK AT ME IF YOU EXIST,DON'T HONK AT ME,IF YOU EXIST
ST20240106_214005_DONT HONK AT ME I WILL PANIC,DON'T HONK AT ME,I WILL PANIC
ST20240106_214006_DONT HONK AT ME IM PROBABLY ALREADY CRYING,DON'T HONK AT ME I'M,PROBABLY ALREADY CRYING
ST20240106_214007_DONT HONK AT ME I WILL SPELL MY BEER,DON'T HONK AT ME I,WILL SPELL MY BEER
ST20240106_214008_DONT HONK AT ME IM TRYING MY BEST,DON'T HONK AT ME,I'M TRYING MY BEST
ST20240106_214009_DONT HONK AT ME IM JUST A LITTLE GUY,DON'T HONK AT ME I'M,JUST A LITTLE GUY
ST20240106_214010_DONT HONK AT ME LOSER IM GOING SHOPPING,DON'T HONK AT ME LOSER,I'M GOING SHOPPING
