SKU,Name1,Name2
ST20240109_055251_DO OR DO NOT THERE IS NO TRY,DO OR DO NOT,THERE IS NO TRY
ST20240109_055252_BY YOU I AM FOREVER UNDONE SCRIPT,BY YOU I AM,FOREVER UNDONE SCRIPT
ST20240109_055253_I RUN BECAUSE I REALLY LIKE WINE,I RUN BECAUSE I,REALLY LIKE WINE
ST20240109_055254_I BECAME A LANDSCAPER FOR THE MONEY AND FAME,I BECAME A LANDSCAPER,FOR THE MONEY AND FAME
ST20240109_055255_I WANT TO GIVE HIM EVERYTHING,I WANT TO GIVE,HIM EVERYTHING
ST20240109_055256_JUST A BOY WHO LOVES LEMUR,JUST A BOY WHO,LOVES LEMUR
ST20240109_055257_HONK IF YOURE IN A STATE OF PANIC,HONK IF YOU'RE IN A,STATE OF PANIC
ST20240109_055258_DIRECTION IS MORE IMPORTANT THAN SPEED,DIRECTION IS MORE,IMPORTANT THAN SPEED
ST20240109_055259_ID RATHER BE MAKING SAW DUST,I'D RATHER BE,MAKING SAW DUST
ST20240109_055300_DAYS THAT BREAK YOU,DAYS THAT,BREAK YOU
ST20240109_055301_I BECAME A FARM LABORER FOR THE MONEY AND FAME,I BECAME A FARM LABORER,FOR THE MONEY AND FAME
ST20240109_055302_I AM NOT RUINED SHADOW AND BONE,I AM NOT RUINED,SHADOW AND BONE
ST20240109_055303_WE GOT WORK TO DO,WE GOT,WORK TO DO
ST20240109_055304_BABY DONT GET GREEDY,"BABY, DON'T",GET GREEDY
ST20240109_055305_WISHING YOU A VERY MERRY CHRISTMAS,WISHING YOU A VERY,MERRY CHRISTMAS!
ST20240109_055306_SORRY IM LATE I HAD TO POOP,SORRY I'M LATE I,HAD TO POOP
ST20240109_055307_WORLDS OKAYEST SOFTWARE TESTER,WORLD'S OKAYEST,SOFTWARE TESTER
ST20240109_055308_HONOR THE DIVERSITY OF LIFE SAFEGUARD OUR PLANET,HONOR THE DIVERSITY OF,"LIFE, SAFEGUARD OUR PLANET"
ST20240109_055309_I RUN BECAUSE I REALLY LIKE MESSAGE,I RUN BECAUSE I,REALLY LIKE MESSAGE
ST20240109_055310_DONT PANIC OK PANIC,DON'T PANIC!,OK.. PANIC
ST20240109_055311_WE ARE BEST FRIENDS BECAUSE EVERYONE ELSE SUCKS,WE ARE BEST FRIENDS,BECAUSE EVERYONE ELSE SUCKS!
ST20240109_055312_OUR WORLD IS WORTH FIGHTING FOR,OUR WORLD IS,WORTH FIGHTING FOR
ST20240109_055313_KILL EM WITH KINDNESS,KILL EM WITH,KINDNESS
ST20240109_055314_IF YOU AINT FIRST YOURE LAST,IF YOU AIN'T,FIRST YOU'RE LAST
ST20240109_055315_TOASTER BREAKFASTS DARK HORSE,"TOASTER,",BREAKFAST'S DARK HORSE
ST20240109_055316_I BECAME A GROCERY BAGGER FOR THE MONEY AND FAME,I BECAME A GROCERY BAGGER,FOR THE MONEY AND FAME
ST20240109_055317_ONE DAY AT A TIME,ONE DAY AT,A TIME
ST20240109_055318_NEVER UNDERESTIMATE A GIRL WITH A HOCKEY STICK,NEVER UNDERESTIMATE A,GIRL WITH A HOCKEY STICK
ST20240109_055319_DREAM UP SOMETHING WILD AND IMPROBABLE,DREAM UP SOMETHING,WILD AND IMPROBABLE
ST20240109_055320_AND THE USS HEART GREW THREE SIZES THAT DAY,AND THE US'S HEART GREW,THREE SIZES THAT DAY
ST20240109_055321_UNCHARTED TERRITORIES AWAIT THE FOOTSTEPS OF THE WILD,UNCHARTED TERRITORIES AWAIT,THE FOOTSTEPS OF THE WILD
ST20240109_055322_I BECAME A SANITATION WORKER FOR THE MONEY AND FAME,I BECAME A SANITATION,WORKER FOR THE MONEY AND FAME
ST20240109_055323_YOU JUST GOT PASSED BY A BITCH,YOU JUST GOT,PASSED BY A BITCH
ST20240109_055324_PLEASE BE PATIENT I HAVE CHRONIC PAIN,PLEASE BE PATIENT I,HAVE CHRONIC PAIN
ST20240109_055325_PLEASE BE PATIENT I AM 4 YEARS OLD,PLEASE BE PATIENT I,AM 4 YEARS OLD
ST20240109_055326_TAHOES SYMPHONY THE MUSIC OF PRISTINE SHORES,"TAHOE'S SYMPHONY, THE",MUSIC OF PRISTINE SHORES
ST20240109_055327_LOVE IS SUCH AN OLD FASHION WORD,LOVE IS SUCH AN,OLD FASHION WORD
ST20240109_055328_WELL SCREW YOU GUYS,"WELL, SCREW",YOU GUYS.
ST20240109_055329_WILD HEARTS FIND SOLACE IN THE GREAT OUTDOORS,WILD HEARTS FIND SOLACE,IN THE GREAT OUTDOORS
ST20240109_055331_CONSERVATIONISTS TURNING TREES INTO THEIR PERSONAL THERAPISTS,"CONSERVATIONISTS, TURNING TREES",INTO THEIR PERSONAL THERAPISTS
ST20240109_055332_WORLDS OKAYEST CAT MUM,WORLD'S,OKAYEST CAT MUM
ST20240109_055333_DONT STOP UNTIL YOU ARE PROUD,DONT STOP UNTIL,YOU ARE PROUD
ST20240109_055334_JUST A GIRL WHO LOVES PICKLES,JUST A GIRL WHO,LOVES PICKLES
ST20240109_055335_WILDLIFE PROTECTION WHERE SERIOUSNESS GOES EXTINCT,"WILDLIFE PROTECTION, WHERE",SERIOUSNESS GOES EXTINCT
ST20240109_055336_EXIT PURSUED BY A BEAR,"EXIT, PURSUED",BY A BEAR
ST20240109_055337_NOBODY CARES WORK HARDER,NOBODY CARES,WORK HARDER
