SKU,Name1,Name2
ST20240128_142443_WISH I NEVER HUNG UP THE PHONE,WISH I NEVER HUNG,UP THE PHONE
ST20240128_142444_WISH I WAS CAMPING,WISH I WAS,CAMPING
ST20240128_142445_I WISH CANADA WERE REAL,I WISH CANADA,WERE REAL
ST20240128_142446_I HATE PEOPLE I WISH I WAS DRUNK THE END,"I HATE PEOPLE, I WISH",I WAS DRUNK THE END
ST20240128_142447_I WISH YOU WERE A DOG,I WISH YOU,WERE A DOG
ST20240128_142448_I LOVE BREAKING BAD SO MUCH I WISH BALD PEOPLE WERE REAL,I LOVE BREAKING BAD SO MUCH I,WISH BALD PEOPLE WERE REAL
ST20240128_142449_I SURE WISH I HAD FRIENDS,I SURE WISH I,HAD FRIENDS
ST20240128_142450_I WISH I WAS WATCHING FORENSIC FILES,I WISH I WAS,WATCHING FORENSIC FILES
ST20240128_142451_I WISH I WAS DRAWING,I WISH I WAS,DRAWING
ST20240128_142452_I WISH I HAD MONEY INSTEAD,I WISH I HAD,MONEY INSTEAD
ST20240128_142453_I WISH I COULD SLEEP,I WISH I,COULD SLEEP
ST20240128_142454_I WISH ITALIANS WERE REAL,I WISH,ITALIANS WERE REAL
ST20240128_142455_I WISH I WAS NEVER BORN,I WISH I WAS,NEVER BORN
ST20240128_142456_I WISH I COULD TEXT MY CAT,I WISH I COULD,TEXT MY CAT
ST20240128_142457_I WISH ID NEVER MET YOU,I WISH I'D,NEVER MET YOU
ST20240128_142458_I WISH JAPANESE PEOPLE WERE REAL,I WISH JAPANESE,PEOPLE WERE REAL
ST20240128_142459_I WISH THAT LIFE WAS A MUSICAL,I WISH THAT LIFE,WAS A MUSICAL
ST20240128_142500_I WISH I WERE A GIRL AGAIN HALFSAVAGE AND HARDY AND FREE,"I WISH I WERE A GIRL AGAIN,","HALF-SAVAGE AND HARDY, AND FREE."
ST20240128_142501_I WISH I WAS LIKE YOU EASILY AMUSED,I WISH I WAS LIKE,"YOU, EASILY AMUSED"
ST20240128_142502_I GREW UP IN THE WOOD I WISH A MOTHER FUCKER WOODS,I GREW UP IN THE WOOD I,WISH A MOTHER FUCKER WOODS
ST20240128_142503_I WISH MORE THAN ANYTHING,I WISH MORE,THAN ANYTHING
ST20240128_142505_I WISH I WAS A LITTLE BIT TALLER,I WISH I WAS A,LITTLE BIT TALLER
ST20240128_142506_I WISH A BITCH WOULD,I WISH A,BITCH WOULD
ST20240128_142507_WISH I WAS HEATHER,WISH I WAS,HEATHER
ST20240128_142508_I HAVE EVERYTHING I NEED,I HAVE,EVERYTHING I NEED
ST20240128_142509_I WISH I WAS DEAD,I WISH I,WAS DEAD
ST20240128_142510_I WISH I HAD A RIVER,I WISH I HAD,A RIVER
ST20240128_142511_LOOK MOM I CAN FLY,LOOK MOM I,CAN FLY
ST20240128_142512_I WISH I WERE BIG,I WISH I,WERE BIG
ST20240128_142513_I HAVE A DEATH WISH,I HAVE A,DEATH WISH
